ID du formulaire,Version du formulaire,Export id,Latitude,Longitude,Période,Date de création,Date de modification,Org unit,Org unit id,Référence externe,parent1,parent2,parent3,parent4,start,end,today,deviceid,subscriberid,imei,simserial,Nature_Fosa,Population_AS,Nbre_de_lits,localisation,Medecins_generalistes,Medecins_specialiste,Medecins_gynecologues,Medecins_pediatres,Medecins_chirurgien,Sage_femme,Infirmier,Pharmacien,PGP,Total_Effectifs_Personels,generated_note_name_29,Q1.1.1,Qlte_hg_ind_gen_1.1.1.a,Qlte_hg_ind_gen_1.1.1.b,Qlte_hg_ind_gen_1.1.1_point,Qlte_hg_ind_gen_1.1.1_max,score1.1.1,Q1.1.2,Qlte_hg_ind_gen_1.1.2.a,Qlte_hg_ind_gen_1.1.2.b,Qlte_hg_ind_gen_1.1.2.c,Qlte_hg_ind_gen_1.1.2.d,Qlte_hg_ind_gen_1.1.2_point,Qlte_hg_ind_gen_1.1.2_max,score1.1.2,Q1.1.3,Qlte_hg_ind_gen_1.1.3.a,Qlte_hg_ind_gen_1.1.3.b,Qlte_hg_ind_gen_1.1.3.c,Qlte_hg_ind_gen_1.1.3.d,Qlte_hg_ind_gen_1.1.3.e,Qlte_hg_ind_gen_1.1.3_point,Qlte_hg_ind_gen_1.1.3_max,score1.1.3,Q1.1.4,Qlte_hg_ind_gen_1.1.4.a,Qlte_hg_ind_gen_1.1.4.b,Qlte_hg_ind_gen_1.1.4_point,Qlte_hg_ind_gen_1.1.4_max,score1.1.4,Q1.1.5,Qlte_hg_ind_gen_1.1.5.a,Qlte_hg_ind_gen_1.1.5.b,Qlte_hg_ind_gen_1.1.5.c,Qlte_hg_ind_gen_1.1.5.d,Qlte_hg_ind_gen_1.1.5.e,Qlte_hg_ind_gen_1.1.5_point,Qlte_hg_ind_gen_1.1.5_max,score1.1.5,Q1.1.6,Qlte_hg_ind_gen_1.1.6.a,Qlte_hg_ind_gen_1.1.6.b,Qlte_hg_ind_gen_1.1.6.c,Qlte_hg_ind_gen_1.1.6.d,Qlte_hg_ind_gen_1.1.6.e,Qlte_hg_ind_gen_1.1.6_point,Qlte_hg_ind_gen_1.1.6_max,score1.1.6,Q1.7,Qlte_hg_ind_gen_1.1.7.a,Qlte_hg_ind_gen_1.1.7.b,Qlte_hg_ind_gen_1.1.7_point,Qlte_hg_ind_gen_1.1.7_max,score1.1.7,Q1.1.8,Qlte_hg_ind_gen_1.1.8.a,Qlte_hg_ind_gen_1.1.8.b,Qlte_hg_ind_gen_1.1.8.c,Qlte_hg_ind_gen_1.1.8.d,Qlte_hg_ind_gen_1.1.8.e,Qlte_hg_ind_gen_1.1.8.f,Qlte_hg_ind_gen_1.1.8_point,Qlte_hg_ind_gen_1.1.8_max,score1.1.8,Q1.1.9,Qlte_hg_ind_gen_1.1.9.a,Qlte_hg_ind_gen_1.1.9.b,Qlte_hg_ind_gen_1.1.9_point,Qlte_hg_ind_gen_1.1.9_max,score1.1.9,Q1.1.10,Qlte_hg_ind_gen_1.1.10.a,Qlte_hg_ind_gen_1.1.10.b,Qlte_hg_ind_gen_1.1.10.c,Qlte_hg_ind_gen_1.1.10_point,Qlte_hg_ind_gen_1.1.10_max,score1.1.10,Q1.1.11,Qlte_hg_ind_gen_1.1.11.a,Qlte_hg_ind_gen_1.1.11.b,Qlte_hg_ind_gen_1.1.11.c,Qlte_hg_ind_gen_1.1.11_point,Qlte_hg_ind_gen_1.1.11_max,score1.1.11,Q1.12,Qlte_hg_ind_gen_1.1.12.a,Qlte_hg_ind_gen_1.1.12_point,Qlte_hg_ind_gen_1.1.12_max,score1.1.12,Q1.1.13,Qlte_hg_ind_gen_1.1.13.a,Qlte_hg_ind_gen_1.1.13.b,Qlte_hg_ind_gen_1.1.13.c,Qlte_hg_ind_gen_1.1.13.d,Qlte_hg_ind_gen_1.1.13.e,Qlte_hg_ind_gen_1.1.13.f,Qlte_hg_ind_gen_1.1.13.g,Qlte_hg_ind_gen_1.1.13.h,Qlte_hg_ind_gen_1.1.13.i,Qlte_hg_ind_gen_1.1.13.j,Qlte_hg_ind_gen_1.1.13.k,Qlte_hg_ind_gen_1.1.13_point,Qlte_hg_ind_gen_1.1.13_max,score1.1.13,Q1.1.14,Qlte_hg_ind_gen_1.1.14.a,Qlte_hg_ind_gen_1.1.14.b,Qlte_hg_ind_gen_1.1.14.c,Qlte_hg_ind_gen_1.1.14.d,Qlte_hg_ind_gen_1.1.14.e,Qlte_hg_ind_gen_1.1.14.f,Qlte_hg_ind_gen_1.1.14.g,Qlte_hg_ind_gen_1.1.14.h,Qlte_hg_ind_gen_1.1.14_point,Qlte_hg_ind_gen_1.1.14_max,score1.1.14,Q1.1.15,Qlte_hg_ind_gen_1.1.15.a,Qlte_hg_ind_gen_1.1.15.b,Qlte_hg_ind_gen_1.1.15.c,Qlte_hg_ind_gen_1.1.15.d,Qlte_hg_ind_gen_1.1.15.e,Qlte_hg_ind_gen_1.1.15.f,Qlte_hg_ind_gen_1.1.15_point,Qlte_hg_ind_gen_1.1.15_max,score1.1.15,Q1.1.16,Qlte_hg_ind_gen_1.1.16.a,Qlte_hg_ind_gen_1.1.16.b,Qlte_hg_ind_gen_1.1.16.c,Qlte_hg_ind_gen_1.1.16.d,Qlte_hg_ind_gen_1.1.16_point,Qlte_hg_ind_gen_1.1.16_max,score1.1.16,Q1.1.17,Qlte_hg_ind_gen_1.1.17.a,Qlte_hg_ind_gen_1.1.17_point,Qlte_hg_ind_gen_1.1.17_max,score1.1.17,Qlte_ESPC_1_verif,Qlte_ESPC_1.1_max,indicateur_generaux_score,generated_note_name_226,Q1.2.1,Qlte_hg_sys_inf_san_1.2.1.a,Qlte_hg_sys_inf_san_1.2.1.b,Qlte_hg_sys_inf_san_1.2.1_point,Qlte_hg_sys_inf_san_1.2.1_max,score1.2.1-score,Q1.2.2,Qlte_hg_sys_inf_san_1.2.2.a,Qlte_hg_sys_inf_san_1.2.2.b,Qlte_hg_sys_inf_san_1.2.2.c,Qlte_hg_sys_inf_san_1.2.2_point,Qlte_hg_sys_inf_san_1.2.2_max,score1.2.2-score,Q1.2.3,Qlte_hg_sys_inf_san_1.2.3.a,Qlte_hg_sys_inf_san_1.2.3.b,Qlte_hg_sys_inf_san_1.2.3.c,Qlte_hg_sys_inf_san_1.2.3_point,Qlte_hg_sys_inf_san_1.2.3_max,score1.2.3-score,Q1.2.4,Qlte_hg_sys_inf_san_1.2.4.a,Qlte_hg_sys_inf_san_1.2.4.b,Qlte_hg_sys_inf_san_1.2.4_point,Qlte_hg_sys_inf_san_1.2.4_max,score1.2.4-score,Q1.2.5,Qlte_hg_sys_inf_san_1.2.5.a,Qlte_hg_sys_inf_san_1.2.5.b,Qlte_hg_sys_inf_san_1.2.5_point,Qlte_hg_sys_inf_san_1.2.5_max,score1.2.5-score,sis_verif,sis_max,sis_score,generated_note_name_282,Q1.3.1,Qlte_hg_plan_action_1.3.1.a,Qlte_hg_plan_action_1.3.1.b,Qlte_hg_plan_action_1.3.1_point,Qlte_hg_plan_action_1.3.1_max,score1.3.1,Q1.3.2,Qlte_hg_plan_action_1.3.2.a,Qlte_hg_plan_action_1.3.2.b,Qlte_hg_plan_action_1.3.2.c,Qlte_hg_plan_action_1.3.2_point,Qlte_hg_plan_action_1.3.2_max,score1.3.2,Q1.3.3,Qlte_hg_plan_action_1.3.3.a,Qlte_hg_plan_action_1.3.3.b,Qlte_hg_plan_action_1.3.3.c,Qlte_hg_plan_action_1.3.3.d,Qlte_hg_plan_action_1.3.3.e,Qlte_hg_plan_action_1.3.3_point,Qlte_hg_plan_action_1.3.3_max,score1.3.3,Q1.3.4,Qlte_hg_plan_action_1.3.4.a,Qlte_hg_plan_action_1.3.4.b,Qlte_hg_plan_action_1.3.4.c,Qlte_hg_plan_action_1.3.4.d,Qlte_hg_plan_action_1.3.4_point,Qlte_hg_plan_action_1.3.4_max,score1.3.4,Q1.3.5,Qlte_hg_plan_action_1.3.5.a,Qlte_hg_plan_action_1.3.5.b,Qlte_hg_plan_action_1.3.5.c,Qlte_hg_plan_action_1.3.5.d,Qlte_hg_plan_action_1.3.5.e,Qlte_hg_plan_action_1.3.5_point,Qlte_hg_plan_action_1.3.5_max,score1.3.5,Qlte_ESPC_3_verif,Qlte_ESPC_1.3_max,business_plan_score,generated_note_name_346,Q1.4.1,Qlte_hg_finance_1.4.1.a,Qlte_hg_finance_1.4.1.b,Qlte_hg_finance_1.4.1.c,Qlte_hg_finance_1.4.1.d,Qlte_hg_finance_1.4.1.e,Qlte_hg_finance_1.4.1.f,Qlte_hg_finance_1.4.1.g,Qlte_hg_finance_1.4.1.h,Qlte_hg_finance_1.4.1.i,Qlte_hg_finance_1.4.1.j,Qlte_hg_finance_1.4.1_point,Qlte_hg_finance_1.4.1_max,score1.4.1,Q1.4.2,Qlte_hg_finance_1.4.2.a,Qlte_hg_finance_1.4.2.b,Qlte_hg_finance_1.4.2.c,Qlte_hg_finance_1.4.2_point,Qlte_hg_finance_1.4.2_max,score1.4.2,Q1.4.3,Qlte_hg_finance_1.4.3.a,Qlte_hg_finance_1.4.3.b,Qlte_hg_finance_1.4.3.c,Qlte_hg_finance_1.4.3_point,Qlte_hg_finance_1.4.3_max,score1.4.3,Q1.4.4,Qlte_hg_finance_1.4.4.a,Qlte_hg_finance_1.4.4.b,Qlte_hg_finance_1.4.4.c,Qlte_hg_finance_1.4.4.d,Qlte_hg_finance_1.4.4.e,Qlte_hg_finance_1.4.4_point,Qlte_hg_finance_1.4.4_max,score1.4.4,Q1.4.5,Qlte_hg_finance_1.4.5.a,Qlte_hg_finance_1.4.5_point,Qlte_hg_finance_1.4.5_max,score1.4.5,Qlte_ESPC_4_verif,Qlte_ESPC_1.4_max,gestion_finance_score,generated_note_name_413,Q1.5.1,Qlte_hg_hyg_sec_env_1.5.1.a,Qlte_hg_hyg_sec_env_1.5.1.b,Qlte_hg_hyg_sec_env_1.5.1_point,Qlte_hg_hyg_sec_env_1.5.1_max,score1.5.1,Q1.5.2,Qlte_hg_hyg_sec_env_1.5.2.a,Qlte_hg_hyg_sec_env_1.5.2.b,Qlte_hg_hyg_sec_env_1.5.2.c,Qlte_hg_hyg_sec_env_1.5.2.d,Qlte_hg_hyg_sec_env_1.5.2.e,Qlte_hg_hyg_sec_env_1.5.2_point,Qlte_hg_hyg_sec_env_1.5.2_max,score1.5.2,Q1.5.3,Qlte_hg_hyg_sec_env_1.5.3.a,Qlte_hg_hyg_sec_env_1.5.3_point,Qlte_hg_hyg_sec_env_1.5.3_max,score1.5.3,Q1.5.4,Qlte_hg_hyg_sec_env_1.5.4.a,Qlte_hg_hyg_sec_env_1.5.4.b,Qlte_hg_hyg_sec_env_1.5.4_point,Qlte_hg_hyg_sec_env_1.5.4_max,score1.5.4,Q1.5.5,Qlte_hg_hyg_sec_env_1.5.5.a,Qlte_hg_hyg_sec_env_1.5.5.b,Qlte_hg_hyg_sec_env_1.5.5_point,Qlte_hg_hyg_sec_env_1.5.5_max,score1.5.5,Q1.5.6,Qlte_hg_hyg_sec_env_1.5.6.a,Qlte_hg_hyg_sec_env_1.5.6.b,Qlte_hg_hyg_sec_env_1.5.6.c,Qlte_hg_hyg_sec_env_1.5.6.d,Qlte_hg_hyg_sec_env_1.5.6_point,Qlte_hg_hyg_sec_env_1.5.6_max,score1.5.6,Q1.5.7,Qlte_hg_hyg_sec_env_1.5.7.a,Qlte_hg_hyg_sec_env_1.5.7.b,Qlte_hg_hyg_sec_env_1.5.7.c,Qlte_hg_hyg_sec_env_1.5.7.d,Qlte_hg_hyg_sec_env_1.5.7_point,Qlte_hg_hyg_sec_env_1.5.7_max,score1.5.7,Q1.5.9,Qlte_hg_hyg_sec_env_1.5.9.a,Qlte_hg_hyg_sec_env_1.5.9.b,Qlte_hg_hyg_sec_env_1.5.9.c,Qlte_hg_hyg_sec_env_1.5.9.d,Qlte_hg_hyg_sec_env_1.5.9.e,Qlte_hg_hyg_sec_env_1.5.9.f,Qlte_hg_hyg_sec_env_1.5.9.g,Qlte_hg_hyg_sec_env_1.5.9.h,Qlte_hg_hyg_sec_env_1.5.9_point,Qlte_hg_hyg_sec_env_1.5.9_max,score1.5.9,Q1.5.10,Qlte_hg_hyg_sec_env_1.5.10.a,Qlte_hg_hyg_sec_env_1.5.10.b,Qlte_hg_hyg_sec_env_1.5.10.c,Qlte_hg_hyg_sec_env_1.5.10.d,Qlte_hg_hyg_sec_env_1.5.10.e,Qlte_hg_hyg_sec_env_1.5.10.f,Qlte_hg_hyg_sec_env_1.5.10.g,Qlte_hg_hyg_sec_env_1.5.10.h,Qlte_hg_hyg_sec_env_1.5.10.i,Qlte_hg_hyg_sec_env_1.5.10.j,Qlte_hg_hyg_sec_env_1.5.10.k,Qlte_hg_hyg_sec_env_1.5.10_point,Qlte_hg_hyg_sec_env_1.5.10_max,score1.5.10,Q1.5.11,Qlte_hg_hyg_sec_env_1.5.11.a,Qlte_hg_hyg_sec_env_1.5.11.b,Qlte_hg_hyg_sec_env_1.5.11.c,Qlte_hg_hyg_sec_env_1.5.11.d,Qlte_hg_hyg_sec_env_1.5.11.e,Qlte_hg_hyg_sec_env_1.5.11.f,Qlte_hg_hyg_sec_env_1.5.11_point,Qlte_hg_hyg_sec_env_1.5.11_max,score1.5.11,Q1.5.12,Qlte_hg_hyg_sec_env_1.5.12.a,Qlte_hg_hyg_sec_env_1.5.12.b,Qlte_hg_hyg_sec_env_1.5.12.c,Qlte_hg_hyg_sec_env_1.5.12.d,Qlte_hg_hyg_sec_env_1.5.12.e,Qlte_hg_hyg_sec_env_1.5.12_point,Qlte_hg_hyg_sec_env_1.5.12_max,score1.5.12,Q1.5.13,Qlte_hg_hyg_sec_env_1.5.13.a,Qlte_hg_hyg_sec_env_1.5.13.b,Qlte_hg_hyg_sec_env_1.5.13.c,Qlte_hg_hyg_sec_env_1.5.13.d,Qlte_hg_hyg_sec_env_1.5.13_point,Qlte_hg_hyg_sec_env_1.5.13_max,score1.5.13,Q1.5.14,Qlte_hg_hyg_sec_env_1.5.14.a,Qlte_hg_hyg_sec_env_1.5.14.b,Qlte_hg_hyg_sec_env_1.5.14_point,Qlte_hg_hyg_sec_env_1.5.14_max,score1.5.14,Qlte_ESPC_5_verif,Qlte_ESPC_1.5_max,hygiene_sec_env_score,generated_note_name_571,Qlte_HG_CHR_1_total_point,Qlte_HG_CHR_1_total_max,Qlte_HG_CHR_1_score_final,point_obtenu1,score1,Nom_prenom_1,Nom_prenom_2,Nom_prenom_3,Nom_prenom_4,Nom_prenom_personne_ayant_saisi,Date_evaluation,date_saisie,instanceID
529240,2022010502,RJ3A4UrceB6,,,2022Q2,2022-08-31 16:06:40,2022-09-06 16:53:17,CHR PUBLIC de ABENGOUROU,765571,pFKUCIOb5Oy,ABENGOUROU,INDENIE-DUABLIN,Côte d'Ivoire,,2022-08-31T23:55:12.532+02:00,2022-09-01T00:25:25.501+02:00,2022-08-31,enketo-iaso.bluesquare.org:dAAfRaDSX7lXHRXy,subscriberid not found,enketo-iaso.bluesquare.org:dAAfRaDSX7lXHRXy,simserial not found,Publique,17802,104,,13,11,1,0,3,35,75,4,2,144,,,0,0,0,1,,,1,1,1,1,2,2,,,1,1,1,0,0,0,2,,,0,1,0,2,,,0,1,0,1,0,0,2,,,1,0,0,1,0,0,1,,,0,0,0,1,,,0,0,1,1,0,0,0,3,,,0,0,0,2,,,0,0,0,0,1,,,0,0,0,0,2,,,1,1,1,,,1,1,1,1,1,1,1,0,0,0,0,0,2,,,1,1,1,1,1,1,1,1,1,1,,,0,1,0,0,0,0,0,5,,,0,0,0,0,0,1,,,1,1,1,,5,30,16.67,,,1,0,0,2,,,0,1,1,0,2,,,0,1,0,0,2,,,0,0,0,2,,,0,0,0,2,,0,10,0,,,0,0,0,1,,,1,1,1,1,1,,,1,1,1,1,1,3,3,,,1,1,1,1,2,2,,,0,0,0,0,0,0,3,,6,10,60,,,1,1,1,1,1,1,1,1,1,1,3,3,,,0,0,0,0,2,,,1,1,1,3,3,,,0,0,0,0,0,0,5,,,2,2,2,,8,15,53.33,,,1,1,1,1,,,1,1,1,1,1,2,2,,,2,2,2,,,1,1,1,1,,,1,1,2,2,,,1,1,1,1,3,3,,,1,1,1,1,2,2,,,1,1,1,1,1,1,0,0,0,2,,,1,1,1,1,1,0,0,0,0,0,0,0,6,,,1,0,0,0,1,1,0,2,,,1,1,0,0,1,0,2,,,1,0,1,1,0,3,,,1,0,0,2,,13,30,43.33,,32,95,33.68,,,Dr COULIBALY SOLTIE,ADOONO DOFFOU JOEL,BLYO DJAGOURI ARMEL,YAPO SERGE,KOUADIO CONSTANT,2022-07-25,2022-08-31,uuid:fdca30c2-2a45-4608-9c5a-1996e200410e
532076,2022010502,DqeNEKBrGWY,,,2022Q2,2022-09-01 15:37:38,2022-09-06 16:36:12,HG PUBLIC de SASSANDRA,768181,MiqZmQDnkRY,SASSANDRA,GBOKLE,Côte d'Ivoire,,2022-09-01T15:11:18.066Z,2022-09-06T10:17:16.201Z,2022-09-01,f295190ce5c54bdc,,f295190ce5c54bdc,,Publique,24092,59,,13,2,2,0,0,12,12,3,2,46,,,0,0,0,1,,,0,1,1,1,0,2,,,1,1,0,0,0,0,2,,,1,1,2,2,,,1,1,1,1,1,2,2,,,1,1,1,1,1,1,1,,,0,0,0,1,,,1,1,1,0,0,0,0,3,,,1,1,2,2,,,0,0,0,0,1,,,0,0,0,0,2,,,1,1,1,,,1,1,1,1,1,1,1,0,0,1,1,0,2,,,1,1,1,1,1,1,1,1,1,1,,,1,1,1,0,0,0,0,5,,,0,0,0,0,0,1,,,1,1,1,,10,30,33.33,,,1,1,2,2,,,1,0,1,0,2,,,0,0,1,0,2,,,1,1,2,2,,,1,1,2,2,,6,10,60,,,1,0,0,1,,,1,1,1,1,1,,,1,1,1,0,1,0,3,,,1,1,1,1,2,2,,,0,0,0,0,0,0,3,,3,10,30,,,0,1,0,1,1,1,1,1,0,0,0,3,,,1,0,0,0,2,,,0,1,1,0,3,,,0,0,0,0,0,0,5,,,0,0,2,,0,15,0,,,0,1,0,1,,,1,1,1,1,1,2,2,,,2,2,2,,,1,1,1,1,,,0,0,0,2,,,1,1,1,1,3,3,,,0,0,1,1,0,2,,,1,1,1,0,1,0,1,0,0,2,,,1,1,1,0,1,1,1,1,0,1,0,0,6,,,0,0,1,1,1,0,0,2,,,0,0,0,0,1,0,2,,,0,0,0,0,0,3,,,1,0,0,2,,8,30,26.67,,27,95,28.42,,,Kouakou Koffi Dominique,DIBO Deassio Ismael,TIA Kesse Siagbe Angela,KOUSSAN Adjotchi François,Kouakou Koffi Dominique,2022-08-17,2022-09-01,uuid:e76b02ed-d2ff-4dec-bc67-ef601c719448
531733,2022010502,eCzWIabGE9l,,,2022Q2,2022-09-04 16:39:39,2022-09-06 16:36:12,HG PUBLIC de TAABO,766885,iCKO1nILaU8,TIASSALE,AGNEBY-TIASSA,Côte d'Ivoire,,2022-09-04T16:15:50.160Z,2022-09-05T18:57:36.853Z,2022-09-04,707873428753951,208201721924440,707873428753951,89330184194172192444,Publique,8648,42,,5,0,0,0,0,8,17,3,1,34,,,0,0,0,1,,,0,1,1,1,0,2,,,0,0,0,0,0,0,2,,,0,1,0,2,,,0,0,0,0,0,0,2,,,0,0,0,0,0,0,1,,,0,0,0,1,,,0,0,0,1,0,0,0,3,,,0,0,0,2,,,0,0,0,0,1,,,0,0,0,0,2,,,0,0,1,,,1,0,0,0,1,1,0,0,0,0,0,0,2,,,0,0,1,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,5,,,0,0,0,0,0,1,,,0,0,1,,0,30,0,,,0,0,0,2,,,0,0,1,0,2,,,0,0,0,0,2,,,0,0,0,2,,,0,0,0,2,,0,10,0,,,0,0,0,1,,,0,0,0,0,1,,,0,0,0,0,0,0,3,,,0,0,0,0,0,2,,,0,0,0,0,0,0,3,,0,10,0,,,0,0,0,0,0,1,0,0,0,0,0,3,,,0,0,0,0,2,,,0,0,0,0,3,,,0,0,0,0,0,0,5,,,2,2,2,,2,15,13.33,,,1,1,1,1,,,0,0,0,0,0,0,2,,,2,2,2,,,0,0,0,1,,,0,0,0,2,,,1,1,1,0,0,3,,,0,0,0,0,0,2,,,0,1,1,1,1,0,0,0,0,2,,,0,0,0,0,1,0,0,0,0,0,0,0,6,,,1,0,1,0,1,0,0,2,,,1,0,0,0,1,0,2,,,0,0,0,0,0,3,,,0,0,0,2,,3,30,10,,5,95,5.26,,,N,N,N,N,N'ZI AMOA CASIMIR,2022-08-04,2022-09-04,uuid:4bffab41-68eb-447d-a842-e8ac23f8a45a
531642,2022010502,TNmxMX39yzX,6.814094,-5.269832,2022Q2,2022-09-05 11:40:23,2022-09-06 16:36:11,CHR PUBLIC de BOUAFLE,768613,gruG83tlSgC,BOUAFLE,MARAHOUE,Côte d'Ivoire,,2022-09-05T11:14:51.717Z,2022-09-05T11:40:23.151Z,2022-09-05,353316090383350,,353316090383350,,Publique,27140,67,,8,6,1,0,5,23,58,1,4,106,,,1,1,1,1,,,1,1,1,1,2,2,,,1,1,1,0,0,0,2,,,0,1,0,2,,,0,0,0,1,1,0,2,,,1,1,1,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,1,3,3,,,1,1,2,2,,,0,0,0,0,1,,,0,0,1,0,2,,,1,1,1,,,1,1,1,1,1,1,1,0,0,1,1,0,2,,,1,1,1,1,1,1,1,1,1,1,,,1,1,1,0,0,0,0,5,,,0,0,0,0,0,1,,,1,1,1,,13,30,43.33,,,1,1,2,2,,,1,1,1,2,2,,,1,1,1,2,2,,,1,1,2,2,,,1,1,2,2,,10,10,100,,,1,1,1,1,,,1,1,1,1,1,,,1,1,1,1,1,3,3,,,1,1,1,1,2,2,,,0,0,0,0,0,0,3,,7,10,70,,,1,1,0,0,1,1,1,1,1,1,0,3,,,1,0,0,0,2,,,1,1,1,3,3,,,1,1,1,1,1,5,5,,,2,2,2,,10,15,66.67,,,1,1,1,1,,,1,1,1,1,1,2,2,,,2,2,2,,,1,1,1,1,,,1,1,2,2,,,1,1,1,1,3,3,,,1,1,1,1,2,2,,,1,1,1,1,1,1,1,1,2,2,,,1,1,1,1,1,1,1,1,1,1,1,6,6,,,1,1,1,1,1,1,2,2,,,1,1,1,1,1,2,2,,,1,1,1,1,3,3,,,1,0,0,2,,28,30,93.33,,68,95,71.58,,,RAUX-YAO SERGE ,DOSSO CHRISTOPHE ,AMIAN AYA,GUEU JUDITH,N'GUESSAN KONAN DESIRE ,2022-07-13,2022-07-18,uuid:086738fa-9da9-4da7-867a-a2f89436d145
531587,2022010502,c0r9oMwxPxU,6.8109413,-5.2738311,2022Q2,2022-09-05 10:26:34,2022-09-06 16:36:11,CHR PUBLIC de YAMOUSSOUKRO,767462,aBjWa0Iy1KZ,YAMOUSSOUKRO,BELIER,Côte d'Ivoire,,2022-09-05T10:15:11.179Z,2022-09-05T10:26:34.596Z,2022-09-05,353316090383350,,353316090383350,,Publique,434217,56,,23,21,3,0,3,40,68,3,3,164,,,1,1,1,1,,,1,1,1,1,2,2,,,1,1,1,1,1,2,2,,,1,1,2,2,,,1,1,1,1,1,2,2,,,1,1,1,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,1,3,3,,,1,1,2,2,,,0,0,0,0,1,,,1,1,1,2,2,,,1,1,1,,,1,1,1,1,1,1,1,1,0,1,1,0,2,,,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,5,5,,,1,1,1,1,1,1,,,1,1,1,,27,30,90,,,1,1,2,2,,,1,1,1,2,2,,,1,1,1,2,2,,,1,1,2,2,,,1,1,2,2,,10,10,100,,,1,1,1,1,,,1,1,1,1,1,,,1,1,1,1,1,3,3,,,1,1,1,1,2,2,,,1,1,1,1,1,3,3,,10,10,100,,,1,1,1,1,1,1,1,1,1,1,3,3,,,1,1,1,2,2,,,1,1,1,3,3,,,1,1,1,1,1,5,5,,,2,2,2,,15,15,100,,,1,1,1,1,,,1,1,1,1,1,2,2,,,2,2,2,,,1,1,1,1,,,1,1,2,2,,,1,1,1,1,3,3,,,1,1,0,1,0,2,,,1,1,1,1,1,1,1,1,2,2,,,1,1,1,1,1,0,0,0,0,0,0,0,6,,,1,1,1,1,1,1,2,2,,,1,1,1,1,1,2,2,,,1,1,1,1,3,3,,,1,1,2,2,,22,30,73.33,,84,95,88.42,,,N'DA EHUI EMMANUEL ,N'DRI DJAHA CYNTHIA,KONAN ANDRÉ ,BEUGRE  KEKE ,N'GUESSAN KONAN DESIRE ,2022-07-28,2022-08-01,uuid:4bee9e37-a3e4-40e9-9923-c81add66f0ea
531571,2022010502,IiMguxYbAM5,5.359951972961426,-4.008255958557129,2022Q2,2022-09-02 13:43:24,2022-09-06 16:36:11,HG PUBLIC de TIASSALE,766894,ngWDwa3qGta,TIASSALE,AGNEBY-TIASSA,Côte d'Ivoire,,2022-09-02T13:19:31.942Z,2022-09-02T13:43:24.122Z,2022-09-02,087433008451823,208014984721920,087433008451823,89330184699498472192,Publique,30808,56,,8,4,2,0,1,19,39,2,2,77,,,1,1,1,1,,,1,1,1,1,2,2,,,1,1,1,1,1,2,2,,,1,1,2,2,,,1,1,1,1,1,2,2,,,1,1,1,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,1,3,3,,,1,1,2,2,,,1,1,1,1,1,,,1,1,1,2,2,,,1,1,1,,,1,1,1,1,1,1,1,0,0,1,1,0,2,,,1,1,1,1,1,1,1,1,1,1,,,1,1,0,0,0,1,0,5,,,0,0,0,0,0,1,,,0,0,1,,21,30,70,,,1,1,2,2,,,0,1,1,0,2,,,1,1,1,2,2,,,1,1,2,2,,,1,1,2,2,,8,10,80,,,1,1,1,1,,,1,0,0,0,1,,,1,1,1,1,1,3,3,,,1,1,1,1,2,2,,,0,0,0,0,0,0,3,,6,10,60,,,1,1,0,0,1,1,1,0,0,1,0,3,,,1,0,0,0,2,,,1,0,0,0,3,,,0,0,0,0,0,0,5,,,2,2,2,,2,15,13.33,,,1,1,1,1,,,1,1,1,1,1,2,2,,,2,2,2,,,1,1,1,1,,,1,1,2,2,,,0,1,1,1,0,3,,,1,1,1,1,2,2,,,0,0,1,1,1,0,1,1,0,2,,,1,1,1,1,1,0,0,0,1,1,1,0,6,,,1,1,0,0,1,1,0,2,,,0,1,1,1,1,0,2,,,1,1,1,1,3,3,,,1,0,0,2,,13,30,43.33,,50,95,52.63,,,Dr GBALE BLANCHARD,Dr KOUAKOU N GUESSAN,Dr ZODBE VINCENT,YAO NATHALIE,N TAKPE EPOUSE KOUAME,2022-08-05,2022-09-02,uuid:1f874235-e665-4d89-9450-8b0bdce9ed2a
